,InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore
552,132292,2,1,0.027784397,-1
553,132293,2,1,0.027784397,-1
554,132298,2,1,0.027784397,-1
555,132297,2,1,0.027784397,-1
556,132300,3,3,0.106617911,-1
557,115923,2,1,0.027784397,-1
558,99541,3,3,0.106617911,-1
559,132310,2,1,0.027784397,-1
560,83156,2,1,0.027784397,-1
561,132314,4,6,0.228897041,-1
562,132315,4,6,0.228897041,-1
563,132312,4,6,0.228897041,-1
564,83163,2,1,0.027784397,-1
565,132313,4,6,0.228897041,-1
566,83164,6,15,0.3339168,-1
567,83170,2,1,0.027784397,-1
568,83172,3,3,0.106617911,-1
569,99565,3,3,0.106617911,-1
570,132332,2,1,0.027784397,-1
571,99571,2,1,0.027784397,-1
572,132340,2,1,0.027784397,-1
573,132351,4,6,0.228897041,-1
574,132354,10,45,0.356027644,-1
575,132355,10,45,0.356027644,-1
576,99587,4,6,0.228897041,-1
577,132352,10,45,0.356027644,-1
578,132353,10,45,0.356027644,-1
579,132358,4,6,0.228897041,-1
580,132356,4,6,0.228897041,-1
581,115974,2,1,0.027784397,-1
582,132357,4,6,0.228897041,-1
583,132362,8,28,0.210492607,-1
584,115977,16,120,1.511306442,-1
585,132363,8,28,0.210492607,-1
586,83211,8,28,0.210492607,-1
587,132360,2,1,0.027784397,-1
588,99597,2,1,0.027784397,-1
589,132367,3,2,0.333182143,-1
590,132370,8,28,0.210492607,-1
591,115986,5,10,0.305969234,-1
592,83218,4,6,0.228897041,-1
593,132375,10,45,0.356027644,-1
594,132372,10,45,0.356027644,-1
595,132378,10,45,0.356027644,-1
596,132379,10,45,0.356027644,-1
597,99608,2,1,0.027784397,-1
598,115997,5,10,0.305969234,-1
599,132382,10,45,0.356027644,-1
600,99615,3,3,0.106617911,-1
601,132380,10,45,0.356027644,-1
602,132381,8,28,0.210492607,-1
603,83234,2,1,0.027784397,-1
604,132389,8,28,0.210492607,-1
605,83238,2,1,0.027784397,-1
606,132394,3,3,0.106617911,-1
607,99625,6,15,0.3339168,-1
608,132395,3,3,0.106617911,-1
609,83243,13,78,1.018896653,-1
610,132396,3,3,0.106617911,-1
611,132402,8,28,0.210492607,-1
612,116017,5,10,0.305969234,-1
613,116016,5,10,0.305969234,-1
614,132400,8,28,0.210492607,-1
615,116019,5,10,0.305969234,-1
616,132401,8,28,0.210492607,-1
617,116021,5,10,0.305969234,-1
618,116020,5,10,0.305969234,-1
619,116023,3,3,0.106617911,-1
620,132405,2,1,0.027784397,-1
621,83254,7,21,0.308660199,-1
622,132414,6,11,0.757594242,-1.017412378
623,132415,2,1,0.027784397,-1
624,132412,4,6,0.228897041,-1
625,132413,4,6,0.228897041,-1
626,132416,5,8,0.366866186,-1
627,132417,3,3,0.106617911,-1
628,132420,4,6,0.228897041,-1
629,99656,2,1,0.027784397,-1
630,83278,2,1,0.027784397,-1
631,99673,2,1,0.027784397,-1
632,132442,2,1,0.027784397,-1
633,99672,11,55,0.608551102,-1
634,132444,2,1,0.027784397,-1
635,99679,3,3,0.106617911,-1
636,83299,9,36,0.043502616,-1
637,99689,2,1,0.027784397,-1
638,83311,10,45,0.356027644,-1
639,83312,3,3,0.106617911,-1
640,132475,4,6,0.228897041,-1
641,83320,7,21,0.308660199,-1
642,99711,4,6,0.228897041,-1
643,132482,5,10,0.305969234,-1
644,132484,3,3,0.106617911,-1
645,132491,2,1,0.027784397,-1
646,132495,5,10,0.305969234,-1
647,99727,3,3,0.106617911,-1
648,99728,3,3,0.106617911,-1
649,132502,5,10,0.305969234,-1
650,132500,5,10,0.305969234,-1
651,132501,5,10,0.305969234,-1
652,132511,2,1,0.027784397,-1
653,116128,4,6,0.228897041,-1
654,132515,3,3,0.106617911,-1
655,132512,3,3,0.106617911,-1
656,132513,3,3,0.106617911,-1
657,132519,2,1,0.027784397,-1
658,132517,2,1,0.027784397,-1
659,132522,4,6,0.228897041,-1
660,132523,4,6,0.228897041,-1
661,132524,4,6,0.228897041,-1
662,132530,2,1,0.027784397,-1
663,83376,3,3,0.106617911,-1
664,132529,3,3,0.106617911,-1
665,83381,4,6,0.228897041,-1
666,116148,2,1,0.027784397,-1
667,83385,2,1,0.027784397,-1
668,132536,2,1,0.027784397,-1
669,116156,6,15,0.3339168,-1
670,83396,2,1,0.027784397,-1
671,132552,2,1,0.027784397,-1
672,83404,5,10,0.305969234,-1
673,132566,2,1,0.027784397,-1
674,83414,4,6,0.228897041,-1
675,116189,11,55,0.608551102,-1
676,99804,2,1,0.027784397,-1
677,132573,2,1,0.027784397,-1
678,132576,2,1,0.027784397,-1
679,132581,2,1,0.027784397,-1
680,132587,2,1,0.027784397,-1
681,116204,3,3,0.106617911,-1
682,132589,2,1,0.027784397,-1
683,99822,16,120,1.511306442,-1
684,83438,2,1,0.027784397,-1
685,116206,5,10,0.305969234,-1
686,116209,2,1,0.027784397,-1
687,99829,2,1,0.027784397,-1
688,132599,2,1,0.027784397,-1
689,83447,2,1,0.027784397,-1
690,132608,2,1,0.027784397,-1
691,99843,3,2,0.333182143,-1
692,83458,3,3,0.106617911,-1
693,132609,2,1,0.027784397,-1
694,132614,3,2,0.333182143,-1
695,132612,7,20,0.012970104,-1
696,116237,3,3,0.106617911,-1
697,132626,5,10,0.305969234,-1
698,132627,5,10,0.305969234,-1
699,132630,5,10,0.305969234,-1
700,132629,5,10,0.305969234,-1
701,132635,5,10,0.305969234,-1
702,132632,2,1,0.027784397,-1
703,99873,2,1,0.027784397,-1
704,116265,2,1,0.027784397,-1
705,116264,2,1,0.027784397,-1
706,83501,2,1,0.027784397,-1
707,132653,2,1,0.027784397,-1
708,116275,7,21,0.308660199,-1
709,83508,5,10,0.305969234,-1
710,132664,2,1,0.027784397,-1
711,132678,2,1,0.027784397,-1
712,132679,2,1,0.027784397,-1
713,132676,2,1,0.027784397,-1
714,132680,10,45,0.356027644,-1
715,132681,2,1,0.027784397,-1
716,99923,2,1,0.027784397,-1
717,83545,7,19,0.324230506,-1
718,99928,3,3,0.106617911,-1
719,116312,2,1,0.027784397,-1
720,99931,2,1,0.027784397,-1
721,99937,2,1,0.027784397,-1
722,99940,2,1,0.027784397,-1
723,83556,3,3,0.106617911,-1
724,83558,3,3,0.106617911,-1
725,116332,13,78,1.018896653,-1
726,99951,2,1,0.027784397,-1
727,132723,2,1,0.027784397,-1
728,83572,2,1,0.027784397,-1
729,132724,2,1,0.027784397,-1
730,99958,2,1,0.027784397,-1
731,132728,4,6,0.228897041,-1
732,99962,2,1,0.027784397,-1
733,116349,3,3,0.106617911,-1
734,116350,3,3,0.106617911,-1
735,132738,2,1,0.027784397,-1
736,83585,2,1,0.027784397,-1
737,83587,5,10,0.305969234,-1
738,132750,2,1,0.027784397,-1
739,83597,6,15,0.3339168,-1
740,83599,2,1,0.027784397,-1
741,132749,2,1,0.027784397,-1
742,83603,7,21,0.308660199,-1
743,83606,6,15,0.3339168,-1
744,100003,2,1,0.027784397,-1
745,132774,3,3,0.106617911,-1
746,132775,2,1,0.027784397,-1
747,132773,3,3,0.106617911,-1
748,132778,2,1,0.027784397,-1
749,132779,2,1,0.027784397,-1
750,132782,3,3,0.106617911,-1
751,132791,2,1,0.027784397,-1
752,132795,3,3,0.106617911,-1
753,132792,6,15,0.3339168,-1
754,132799,2,1,0.027784397,-1
755,132796,3,3,0.106617911,-1
756,132797,3,3,0.106617911,-1
757,83646,2,1,0.027784397,-1
758,132800,16,120,1.511306442,-1
759,100034,2,1,0.027784397,-1
760,132804,2,1,0.027784397,-1
761,132805,4,6,0.228897041,-1
762,100038,2,1,0.027784397,-1
763,132810,3,3,0.106617911,-1
764,132811,2,1,0.027784397,-1
765,132808,3,3,0.106617911,-1
766,100045,2,1,0.027784397,-1
767,83666,3,3,0.106617911,-1
768,132826,2,1,0.027784397,-1
769,132824,2,1,0.027784397,-1
770,116449,8,28,0.210492607,-1
