,InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore
252,90473,2,1,0.02255557,-1
253,115048,5,10,0.325174566,-1
254,82280,2,1,0.02255557,-1
255,90472,5,8,0.348007519,-1
256,74091,2,1,0.02255557,-1
257,115051,2,1,0.02255557,-1
258,74090,2,1,0.02255557,-1
259,82282,2,1,0.02255557,-1
260,115053,5,10,0.325174566,-1
261,106861,2,1,0.02255557,-1
262,74096,5,10,0.325174566,-1
263,115059,5,10,0.325174566,-1
264,90483,2,1,0.02255557,-1
265,98677,2,1,0.02255557,-1
266,115061,7,21,0.338873066,-1
267,115060,5,10,0.325174566,-1
268,74103,3,3,0.117283657,-1
269,98680,2,1,0.02255557,-1
270,90491,2,1,0.02255557,-1
271,90490,2,1,0.02255557,-1
272,115069,7,21,0.338873066,-1
273,115068,2,1,0.02255557,-1
274,106879,9,36,0.036847997,-1
275,98686,2,1,0.02255557,-1
276,74112,3,3,0.117283657,-1
277,115075,7,21,0.338873066,-1
278,82309,2,1,0.02255557,-1
279,115076,7,21,0.338873066,-1
280,98697,2,1,0.02255557,-1
281,74122,2,1,0.02255557,-1
282,115087,7,21,0.338873066,-1
283,115088,7,21,0.338873066,-1
284,115091,7,21,0.338873066,-1
285,74130,3,3,0.117283657,-1
286,115093,3,3,0.117283657,-1
287,115098,2,1,0.02255557,-1
288,106909,2,1,0.02255557,-1
289,115105,2,1,0.02255557,-1
290,106917,2,1,0.02255557,-1
291,115109,2,1,0.02255557,-1
292,106916,5,10,0.325174566,-1
293,82343,2,1,0.02255557,-1
294,115113,3,3,0.117283657,-1
295,106923,9,36,0.036847997,-1
296,98735,3,3,0.117283657,-1
297,98737,2,1,0.02255557,-1
298,106928,9,36,0.036847997,-1
299,106930,9,36,0.036847997,-1
300,82357,2,1,0.02255557,-1
301,82356,4,6,0.244142754,-1
302,106934,9,36,0.036847997,-1
303,106937,9,36,0.036847997,-1
304,106939,9,36,0.036847997,-1
305,90554,3,3,0.117283657,-1
306,82365,2,1,0.02255557,-1
307,115132,5,10,0.325174566,-1
308,90556,3,3,0.117283657,-1
309,90559,2,1,0.02255557,-1
310,115135,5,10,0.325174566,-1
311,115134,5,10,0.325174566,-1
312,98752,2,1,0.02255557,-1
313,90560,3,3,0.117283657,-1
314,90563,3,3,0.117283657,-1
315,82373,2,1,0.02255557,-1
316,106949,9,36,0.036847997,-1
317,90564,3,3,0.117283657,-1
318,98759,2,1,0.02255557,-1
319,98758,2,1,0.02255557,-1
320,106950,9,36,0.036847997,-1
321,115145,2,1,0.02255557,-1
322,106957,3,3,0.117283657,-1
323,90575,2,1,0.02255557,-1
324,90574,2,1,0.02255557,-1
325,82385,2,1,0.02255557,-1
326,90576,2,1,0.02255557,-1
327,82386,2,1,0.02255557,-1
328,98775,7,21,0.338873066,-1
329,98774,7,21,0.338873066,-1
330,106966,10,45,0.305734728,-1
331,115161,3,3,0.117283657,-1
332,82393,7,21,0.338873066,-1
333,98776,7,21,0.338873066,-1
334,106971,2,1,0.02255557,-1
335,115162,3,3,0.117283657,-1
336,106973,10,45,0.305734728,-1
337,90588,7,21,0.338873066,-1
338,98780,2,1,0.02255557,-1
339,115164,3,3,0.117283657,-1
340,90593,2,1,0.02255557,-1
341,98784,2,1,0.02255557,-1
342,98787,7,21,0.338873066,-1
343,115175,2,1,0.02255557,-1
344,98791,5,10,0.325174566,-1
345,90601,2,1,0.02255557,-1
346,115176,2,1,0.02255557,-1
347,106987,2,1,0.02255557,-1
