InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore,TotalOutlierScore
131886,2,1,0.027784397,-1.0,1.027784397
131890,3,3,0.106617911,-1.0,1.106617911
131891,3,3,0.106617911,-1.0,1.106617911
131888,2,1,0.027784397,-1.0,1.027784397
131895,4,4,0.511212722,-1.0,1.511212722
131899,2,1,0.027784397,-1.0,1.027784397
131896,9,28,1.236960594,-4.092201806E8,4.092201818369606E8
82746,9,36,0.043502616,-1.0,1.043502616
82749,2,1,0.027784397,-1.0,1.027784397
131902,10,45,0.356027644,-1.0,1.356027644
131906,3,3,0.106617911,-1.0,1.106617911
131910,3,3,0.106617911,-1.0,1.106617911
131909,3,3,0.106617911,-1.0,1.106617911
82761,3,3,0.106617911,-1.0,1.106617911
131914,2,1,0.027784397,-1.0,1.027784397
131912,3,3,0.106617911,-1.0,1.106617911
131913,2,1,0.027784397,-1.0,1.027784397
131918,7,20,0.012970104,-1.0,1.012970104
115533,4,6,0.228897041,-1.0,1.228897041
131919,2,1,0.027784397,-1.0,1.027784397
131917,2,1,0.027784397,-1.0,1.027784397
131923,2,1,0.027784397,-1.0,1.027784397
99164,6,15,0.3339168,-1.0,1.3339168
99169,13,78,1.018896653,-1.0,2.018896653
99168,13,78,1.018896653,-1.0,2.018896653
115561,2,1,0.027784397,-1.0,1.027784397
131947,4,6,0.228897041,-1.0,1.228897041
99181,2,1,0.027784397,-1.0,1.027784397
99180,2,1,0.027784397,-1.0,1.027784397
131948,3,3,0.106617911,-1.0,1.106617911
99184,3,3,0.106617911,-1.0,1.106617911
131956,2,1,0.027784397,-1.0,1.027784397
131965,2,1,0.027784397,-1.0,1.027784397
131968,3,2,0.333182143,-1.0,1.333182143
131974,3,3,0.106617911,-1.0,1.106617911
131973,3,3,0.106617911,-1.0,1.106617911
82824,14,91,1.195131005,-1.0,2.195131005
99214,4,6,0.228897041,-1.0,1.228897041
99216,2,1,0.027784397,-1.0,1.027784397
99219,9,36,0.043502616,-1.0,1.043502616
131988,2,1,0.027784397,-1.0,1.027784397
82841,5,8,0.366866186,-1.0,1.366866186
82846,26,325,2.728663302,-3.301393761E8,3.3013937882866335E8
99230,2,1,0.027784397,-1.0,1.027784397
82849,7,21,0.308660199,-1.0,1.308660199
