InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore,TotalOutlierScore
75212,2,1,0.02255557,-1.0,1.02255557
75215,5,10,0.325174566,-1.0,1.325174566
75217,5,10,0.325174566,-1.0,1.325174566
75216,5,10,0.325174566,-1.0,1.325174566
75225,2,1,0.02255557,-1.0,1.02255557
75226,2,1,0.02255557,-1.0,1.02255557
99804,3,3,0.117283657,-1.0,1.117283657
75231,6,15,0.357563629,-1.0,1.357563629
116190,3,3,0.117283657,-1.0,1.117283657
83425,8,18,1.528320794,-5.799194708E8,5.799194723283207E8
116193,3,3,0.117283657,-1.0,1.117283657
99811,3,3,0.117283657,-1.0,1.117283657
83426,8,21,1.114611672,-1.910011318,3.02462299
116194,3,3,0.117283657,-1.0,1.117283657
83428,6,14,0.057436803,-1.0,1.057436803
116199,2,1,0.02255557,-1.0,1.02255557
75238,6,15,0.357563629,-1.0,1.357563629
75240,6,15,0.357563629,-1.0,1.357563629
116200,2,1,0.02255557,-1.0,1.02255557
91627,6,15,0.357563629,-1.0,1.357563629
75242,6,15,0.357563629,-1.0,1.357563629
99821,4,6,0.244142754,-1.0,1.244142754
83439,2,1,0.02255557,-1.0,1.02255557
116206,2,1,0.02255557,-1.0,1.02255557
91633,6,15,0.357563629,-1.0,1.357563629
116208,2,1,0.02255557,-1.0,1.02255557
91635,6,15,0.357563629,-1.0,1.357563629
116211,12,65,0.887302396,-1.0,1.887302396
99826,4,6,0.244142754,-1.0,1.244142754
91637,6,15,0.357563629,-1.0,1.357563629
91636,6,15,0.357563629,-1.0,1.357563629
99828,4,6,0.244142754,-1.0,1.244142754
99831,4,6,0.244142754,-1.0,1.244142754
83446,3,3,0.117283657,-1.0,1.117283657
91638,6,15,0.357563629,-1.0,1.357563629
91640,3,3,0.117283657,-1.0,1.117283657
108027,2,1,0.02255557,-1.0,1.02255557
108026,2,1,0.02255557,-1.0,1.02255557
83453,2,1,0.02255557,-1.0,1.02255557
75260,5,10,0.325174566,-1.0,1.325174566
75263,3,3,0.117283657,-1.0,1.117283657
99838,2,1,0.02255557,-1.0,1.02255557
